     R         lat       lng     Depth    SMdepth
 2393.42529  -30.0088   -9.3739 3920.9829    0.0000
 2393.52563  -30.0088   -9.3750 3923.8401    0.0000
 2393.62573  -30.0088   -9.3760 3924.7979    0.0000
 2393.72607  -30.0087   -9.3771 3925.7295    0.0000
 2393.82617  -30.0087   -9.3781 3926.6670    0.0000
 2393.92651  -30.0086   -9.3791 3927.6091    0.0000
 2394.02661  -30.0086   -9.3802 3928.5569    0.0000
 2394.12695  -30.0086   -9.3812 3929.5095    0.0000
 2394.22729  -30.0085   -9.3823 3930.4673    0.0000
 2394.32739  -30.0085   -9.3833 3931.4304    0.0000
 2394.42773  -30.0085   -9.3843 3932.3987    0.0000
 2394.52783  -30.0084   -9.3854 3933.3721    0.0000
 2394.62817  -30.0084   -9.3864 3934.3508    0.0000
 2394.72827  -30.0084   -9.3875 3935.3345    0.0000
 2394.82861  -30.0083   -9.3885 3936.3237    0.0000
 2394.92896  -30.0083   -9.3896 3937.3184    0.0000
 2395.02905  -30.0083   -9.3906 3938.3171    0.0000
 2395.12939  -30.0082   -9.3916 3939.3223    0.0000
 2395.22949  -30.0082   -9.3927 3939.9636    0.0000
 2395.32983  -30.0082   -9.3937 3940.5781    0.0000
 2395.42993  -30.0081   -9.3948 3941.1895    0.0000
 2395.53027  -30.0081   -9.3958 3941.7991    0.0000
 2395.63037  -30.0081   -9.3968 3942.4058    0.0000
 2395.73071  -30.0080   -9.3979 3943.0110    0.0000
 2395.83105  -30.0080   -9.3989 3943.6138    0.0000
 2395.93115  -30.0080   -9.4000 3944.2136    0.0000
 2396.03149  -30.0079   -9.4010 3944.8115    0.0000
 2396.13159  -30.0079   -9.4020 3945.4070    0.0000
 2396.23193  -30.0079   -9.4031 3946.0005    0.0000
 2396.33203  -30.0078   -9.4041 3946.5913    0.0000
 2396.43237  -30.0078   -9.4052 3947.1799    0.0000
 2396.53271  -30.0078   -9.4062 3947.7664    0.0000
 2396.63281  -30.0077   -9.4072 3948.3503    0.0000
 2396.73315  -30.0077   -9.4083 3948.9321    0.0000
 2396.83325  -30.0077   -9.4093 3949.7100    0.0000
 2396.93359  -30.0076   -9.4104 3950.5132    0.0000
 2397.03369  -30.0076   -9.4114 3951.3159    0.0000
 2397.13403  -30.0076   -9.4124 3952.1179    0.0000
 2397.23438  -30.0075   -9.4135 3952.9194    0.0000
 2397.33447  -30.0075   -9.4145 3953.7205    0.0000
 2397.43481  -30.0075   -9.4156 3954.5210    0.0000
 2397.53491  -30.0074   -9.4166 3955.3208    0.0000
 2397.63525  -30.0074   -9.4176 3956.1199    0.0000
 2397.73535  -30.0074   -9.4187 3956.9187    0.0000
 2397.83569  -30.0073   -9.4197 3957.7166    0.0000
 2397.93604  -30.0073   -9.4208 3958.5139    0.0000
 2398.03613  -30.0073   -9.4218 3959.3110    0.0000
 2398.13647  -30.0072   -9.4228 3960.1072    0.0000
 2398.23657  -30.0072   -9.4239 3960.9031    0.0000
 2398.33691  -30.0072   -9.4249 3961.6982    0.0000
 2398.43701  -30.0071   -9.4260 3959.4944    0.0000
 2398.53735  -30.0071   -9.4270 3957.0579    0.0000
 2398.63770  -30.0071   -9.4280 3954.6187    0.0000
 2398.73779  -30.0070   -9.4291 3952.1780    0.0000
 2398.83813  -30.0070   -9.4301 3949.7344    0.0000
 2398.93823  -30.0070   -9.4312 3947.2888    0.0000
 2399.03857  -30.0069   -9.4322 3944.8406    0.0000
 2399.13867  -30.0069   -9.4332 3942.3906    0.0000
 2399.23901  -30.0069   -9.4343 3939.9377    0.0000
 2399.33936  -30.0068   -9.4353 3937.4824    0.0000
 2399.43945  -30.0068   -9.4364 3935.0256    0.0000
 2399.53979  -30.0068   -9.4374 3932.5657    0.0000
 2399.63989  -30.0067   -9.4385 3930.1045    0.0000
 2399.74023  -30.0067   -9.4395 3927.6399    0.0000
 2399.84033  -30.0067   -9.4405 3925.1741    0.0000
 2399.94067  -30.0066   -9.4416 3922.7048    0.0000
 2400.04102  -30.0066   -9.4426 3919.3770    0.0000
 2400.14111  -30.0066   -9.4437 3915.9287    0.0000
 2400.24146  -30.0065   -9.4447 3912.4761    0.0000
 2400.34155  -30.0065   -9.4457 3909.0220    0.0000
 2400.44189  -30.0065   -9.4468 3905.5635    0.0000
 2400.54199  -30.0064   -9.4478 3902.1038    0.0000
 2400.64233  -30.0064   -9.4489 3898.6394    0.0000
 2400.74268  -30.0064   -9.4499 3895.1721    0.0000
 2400.84277  -30.0063   -9.4509 3891.7039    0.0000
 2400.94312  -30.0063   -9.4520 3888.2307    0.0000
 2401.04321  -30.0063   -9.4530 3884.7568    0.0000
 2401.14355  -30.0062   -9.4541 3881.2776    0.0000
 2401.24365  -30.0062   -9.4551 3877.7981    0.0000
 2401.34399  -30.0062   -9.4561 3874.3132    0.0000
 2401.44434  -30.0061   -9.4572 3870.8252    0.0000
 2401.54443  -30.0061   -9.4582 3867.3372    0.0000
 2401.64478  -30.0061   -9.4593 3870.4331    0.0000
 2401.74487  -30.0060   -9.4603 3874.0762    0.0000
 2401.84521  -30.0060   -9.4613 3877.7151    0.0000
 2401.94531  -30.0060   -9.4624 3881.3557    0.0000
 2402.04565  -30.0059   -9.4634 3884.9924    0.0000
 2402.14600  -30.0059   -9.4645 3888.6279    0.0000
 2402.24609  -30.0059   -9.4655 3892.2651    0.0000
 2402.34644  -30.0058   -9.4665 3895.8982    0.0000
 2402.44653  -30.0058   -9.4676 3899.5332    0.0000
 2402.54688  -30.0058   -9.4686 3903.1641    0.0000
 2402.64697  -30.0057   -9.4697 3906.7969    0.0000
 2402.74731  -30.0057   -9.4707 3910.4253    0.0000
 2402.84766  -30.0057   -9.4717 3914.0527    0.0000
 2402.94775  -30.0056   -9.4728 3917.6819    0.0000
 2403.04810  -30.0056   -9.4738 3921.3069    0.0000
 2403.14819  -30.0056   -9.4749 3924.9338    0.0000
 2403.24854  -30.0055   -9.4759 3924.7019    0.0000
 2403.34863  -30.0055   -9.4769 3923.9180    0.0000
 2403.44897  -30.0055   -9.4780 3923.1372    0.0000
 2403.54932  -30.0054   -9.4790 3922.3633    0.0000
 2403.64941  -30.0054   -9.4801 3921.5979    0.0000
 2403.74976  -30.0054   -9.4811 3920.8364    0.0000
 2403.84985  -30.0053   -9.4822 3920.0837    0.0000
 2403.95020  -30.0053   -9.4832 3919.3352    0.0000
 2404.05029  -30.0053   -9.4842 3918.5947    0.0000
 2404.15063  -30.0052   -9.4853 3917.8589    0.0000
 2404.25098  -30.0052   -9.4863 3917.1296    0.0000
 2404.35107  -30.0052   -9.4874 3916.4080    0.0000
 2404.45142  -30.0051   -9.4884 3915.6917    0.0000
 2404.55151  -30.0051   -9.4894 3914.9824    0.0000
 2404.65186  -30.0051   -9.4905 3914.2788    0.0000
 2404.75195  -30.0050   -9.4915 3913.5818    0.0000
 2404.85229  -30.0050   -9.4926 3909.3374    0.0000
 2404.95264  -30.0050   -9.4936 3904.3218    0.0000
 2405.05273  -30.0049   -9.4946 3899.3018    0.0000
 2405.15308  -30.0049   -9.4957 3894.2766    0.0000
 2405.25317  -30.0049   -9.4967 3889.2478    0.0000
 2405.35352  -30.0048   -9.4978 3884.2134    0.0000
 2405.45361  -30.0048   -9.4988 3879.1753    0.0000
 2405.55396  -30.0048   -9.4998 3874.1316    0.0000
 2405.65430  -30.0047   -9.5009 3869.0833    0.0000
 2405.75439  -30.0047   -9.5019 3864.0315    0.0000
 2405.85474  -30.0047   -9.5030 3858.9739    0.0000
 2405.95483  -30.0046   -9.5040 3853.9131    0.0000
 2406.05518  -30.0046   -9.5050 3848.8459    0.0000
 2406.15527  -30.0046   -9.5061 3843.7764    0.0000
 2406.25562  -30.0045   -9.5071 3838.7000    0.0000
 2406.35596  -30.0045   -9.5082 3833.6189    0.0000
 2406.45605  -30.0045   -9.5092 3833.5564    0.0000
 2406.55640  -30.0044   -9.5102 3834.9800    0.0000
 2406.65649  -30.0044   -9.5113 3836.4099    0.0000
 2406.75684  -30.0044   -9.5123 3837.8416    0.0000
 2406.85693  -30.0043   -9.5134 3839.2795    0.0000
 2406.95728  -30.0043   -9.5144 3840.7195    0.0000
 2407.05762  -30.0043   -9.5154 3842.1636    0.0000
 2407.15771  -30.0042   -9.5165 3843.6133    0.0000
 2407.25806  -30.0042   -9.5175 3845.0657    0.0000
 2407.35815  -30.0042   -9.5186 3846.5234    0.0000
 2407.45850  -30.0041   -9.5196 3847.9839    0.0000
 2407.55859  -30.0041   -9.5206 3849.4495    0.0000
 2407.65894  -30.0041   -9.5217 3850.9182    0.0000
 2407.75928  -30.0040   -9.5227 3852.3911    0.0000
 2407.85938  -30.0040   -9.5238 3853.8689    0.0000
 2407.95972  -30.0040   -9.5248 3855.3499    0.0000
 2408.05981  -30.0039   -9.5259 3854.2668    0.0000
 2408.16016  -30.0039   -9.5269 3852.6135    0.0000
 2408.26025  -30.0039   -9.5279 3850.9648    0.0000
 2408.36060  -30.0038   -9.5290 3849.3208    0.0000
 2408.46094  -30.0038   -9.5300 3847.6814    0.0000
 2408.56104  -30.0038   -9.5311 3846.0464    0.0000
 2408.66138  -30.0037   -9.5321 3844.4163    0.0000
 2408.76147  -30.0037   -9.5331 3842.7905    0.0000
 2408.86182  -30.0037   -9.5342 3841.1697    0.0000
 2408.96191  -30.0036   -9.5352 3839.5527    0.0000
 2409.06226  -30.0036   -9.5363 3837.9414    0.0000
 2409.16260  -30.0036   -9.5373 3836.3345    0.0000
 2409.26270  -30.0035   -9.5383 3834.7314    0.0000
 2409.36304  -30.0035   -9.5394 3833.1340    0.0000
 2409.46313  -30.0035   -9.5404 3831.5398    0.0000
 2409.56348  -30.0034   -9.5415 3829.9517    0.0000
 2409.66357  -30.0034   -9.5425 3829.6802    0.0000
 2409.76392  -30.0034   -9.5435 3829.8074    0.0000
 2409.86426  -30.0033   -9.5446 3829.9302    0.0000
 2409.96436  -30.0033   -9.5456 3830.0476    0.0000
 2410.06470  -30.0033   -9.5467 3830.1624    0.0000
 2410.16479  -30.0032   -9.5477 3830.2717    0.0000
 2410.26514  -30.0032   -9.5487 3830.3782    0.0000
 2410.36523  -30.0032   -9.5498 3830.4797    0.0000
 2410.46558  -30.0031   -9.5508 3830.5781    0.0000
 2410.56592  -30.0031   -9.5519 3830.6721    0.0000
 2410.66602  -30.0031   -9.5529 3830.7617    0.0000
 2410.76636  -30.0030   -9.5539 3830.8477    0.0000
 2410.86646  -30.0030   -9.5550 3830.9292    0.0000
 2410.96680  -30.0030   -9.5560 3831.0068    0.0000
 2411.06689  -30.0029   -9.5571 3831.0806    0.0000
 2411.16724  -30.0029   -9.5581 3831.1501    0.0000
 2411.26758  -30.0029   -9.5591 3831.1636    0.0000
 2411.36768  -30.0028   -9.5602 3831.1711    0.0000
 2411.46802  -30.0028   -9.5612 3831.1855    0.0000
 2411.56812  -30.0028   -9.5623 3831.2065    0.0000
 2411.66846  -30.0027   -9.5633 3831.2349    0.0000
 2411.76855  -30.0027   -9.5643 3831.2695    0.0000
 2411.86890  -30.0027   -9.5654 3831.3118    0.0000
 2411.96924  -30.0026   -9.5664 3831.3613    0.0000
 2412.06934  -30.0026   -9.5675 3831.4163    0.0000
 2412.16968  -30.0026   -9.5685 3831.4797    0.0000
 2412.26978  -30.0025   -9.5695 3831.5483    0.0000
 2412.37012  -30.0025   -9.5706 3831.6257    0.0000
 2412.47021  -30.0025   -9.5716 3831.7080    0.0000
 2412.57056  -30.0024   -9.5727 3831.7993    0.0000
 2412.67090  -30.0024   -9.5737 3831.8977    0.0000
 2412.77100  -30.0023   -9.5748 3832.0002    0.0000
 2412.87134  -30.0023   -9.5758 3831.3794    0.0000
 2412.97144  -30.0023   -9.5768 3830.5183    0.0000
 2413.07178  -30.0022   -9.5779 3829.6489    0.0000
 2413.17188  -30.0022   -9.5789 3828.7673    0.0000
 2413.27222  -30.0022   -9.5800 3827.8772    0.0000
 2413.37256  -30.0021   -9.5810 3826.9763    0.0000
 2413.47266  -30.0021   -9.5820 3826.0642    0.0000
 2413.57300  -30.0021   -9.5831 3825.1423    0.0000
 2413.67310  -30.0020   -9.5841 3824.2097    0.0000
 2413.77344  -30.0020   -9.5852 3823.2671    0.0000
 2413.87354  -30.0020   -9.5862 3822.3140    0.0000
 2413.97388  -30.0019   -9.5872 3821.3503    0.0000
 2414.07397  -30.0019   -9.5883 3820.3770    0.0000
 2414.17432  -30.0019   -9.5893 3819.3923    0.0000
 2414.27466  -30.0018   -9.5904 3818.3972    0.0000
 2414.37476  -30.0018   -9.5914 3817.3931    0.0000
 2414.47510  -30.0018   -9.5924 3816.2781    0.0000
 2414.57520  -30.0017   -9.5935 3815.1248    0.0000
 2414.67554  -30.0017   -9.5945 3813.9714    0.0000
 2414.77563  -30.0017   -9.5956 3812.8125    0.0000
 2414.87598  -30.0016   -9.5966 3811.6450    0.0000
 2414.97632  -30.0016   -9.5976 3810.4763    0.0000
 2415.07642  -30.0016   -9.5987 3809.3091    0.0000
 2415.17676  -30.0015   -9.5997 3808.1382    0.0000
 2415.27686  -30.0015   -9.6008 3806.9685    0.0000
 2415.37720  -30.0015   -9.6018 3805.7952    0.0000
 2415.47729  -30.0014   -9.6028 3804.6233    0.0000
 2415.57764  -30.0014   -9.6039 3803.4475    0.0000
 2415.67798  -30.0014   -9.6049 3802.2708    0.0000
 2415.77808  -30.0013   -9.6060 3801.0955    0.0000
 2415.87842  -30.0013   -9.6070 3799.9163    0.0000
 2415.97852  -30.0013   -9.6080 3798.7385    0.0000
 2416.07886  -30.0012   -9.6091 3798.3645    0.0000
 2416.17896  -30.0012   -9.6101 3798.4048    0.0000
 2416.27930  -30.0012   -9.6112 3798.4373    0.0000
 2416.37964  -30.0011   -9.6122 3798.4651    0.0000
 2416.47974  -30.0011   -9.6132 3798.4915    0.0000
 2416.58008  -30.0011   -9.6143 3798.5098    0.0000
 2416.68018  -30.0010   -9.6153 3798.5271    0.0000
 2416.78052  -30.0010   -9.6164 3798.5359    0.0000
 2416.88062  -30.0010   -9.6174 3798.5439    0.0000
 2416.98096  -30.0009   -9.6185 3798.5435    0.0000
 2417.08130  -30.0009   -9.6195 3798.5381    0.0000
 2417.18140  -30.0009   -9.6205 3798.5325    0.0000
 2417.28174  -30.0008   -9.6216 3798.5176    0.0000
 2417.38184  -30.0008   -9.6226 3798.5029    0.0000
 2417.48218  -30.0008   -9.6237 3798.4785    0.0000
 2417.58228  -30.0007   -9.6247 3798.4546    0.0000
 2417.68262  -30.0007   -9.6257 3798.5085    0.0000
 2417.78296  -30.0007   -9.6268 3798.6089    0.0000
 2417.88306  -30.0006   -9.6278 3798.7258    0.0000
 2417.98340  -30.0006   -9.6289 3798.8508    0.0000
 2418.08350  -30.0006   -9.6299 3798.9917    0.0000
 2418.18384  -30.0005   -9.6309 3799.1414    0.0000
 2418.28394  -30.0005   -9.6320 3799.3062    0.0000
 2418.38428  -30.0005   -9.6330 3799.4802    0.0000
 2418.48462  -30.0004   -9.6341 3799.6670    0.0000
 2418.58472  -30.0004   -9.6351 3799.8677    0.0000
 2418.68506  -30.0004   -9.6361 3800.0791    0.0000
 2418.78516  -30.0003   -9.6372 3800.3037    0.0000
 2418.88550  -30.0003   -9.6382 3800.5396    0.0000
 2418.98560  -30.0003   -9.6393 3800.7883    0.0000
 2419.08594  -30.0002   -9.6403 3801.0488    0.0000
 2419.18628  -30.0002   -9.6413 3801.3218    0.0000
 2419.28638  -30.0002   -9.6424 3800.3459    0.0000
 2419.38672  -30.0001   -9.6434 3798.7083    0.0000
 2419.48682  -30.0001   -9.6445 3797.0688    0.0000
 2419.58716  -30.0001   -9.6455 3795.4287    0.0000
 2419.68726  -30.0000   -9.6465 3793.7869    0.0000
 2419.78760  -30.0000   -9.6476 3792.1445    0.0000
 2419.88794  -30.0000   -9.6486 3790.5007    0.0000
 2419.98804  -29.9999   -9.6497 3788.8557    0.0000
 2420.08838  -29.9999   -9.6507 3787.2097    0.0000
 2420.18848  -29.9999   -9.6517 3785.5623    0.0000
 2420.28882  -29.9998   -9.6528 3783.9141    0.0000
 2420.38892  -29.9998   -9.6538 3782.2644    0.0000
 2420.48926  -29.9998   -9.6549 3780.6138    0.0000
 2420.58960  -29.9997   -9.6559 3778.9619    0.0000
 2420.68970  -29.9997   -9.6569 3777.3086    0.0000
 2420.79004  -29.9997   -9.6580 3775.6545    0.0000
 2420.89014  -29.9996   -9.6590 3774.7180    0.0000
 2420.99048  -29.9996   -9.6601 3774.2458    0.0000
 2421.09058  -29.9996   -9.6611 3773.7671    0.0000
 2421.19092  -29.9995   -9.6622 3773.2810    0.0000
 2421.29126  -29.9995   -9.6632 3772.7876    0.0000
 2421.39136  -29.9995   -9.6642 3772.2881    0.0000
 2421.49170  -29.9994   -9.6653 3771.7805    0.0000
 2421.59180  -29.9994   -9.6663 3771.2671    0.0000
 2421.69214  -29.9994   -9.6674 3770.7454    0.0000
 2421.79224  -29.9993   -9.6684 3770.2185    0.0000
 2421.89258  -29.9993   -9.6694 3769.6826    0.0000
 2421.99292  -29.9993   -9.6705 3769.1396    0.0000
 2422.09302  -29.9992   -9.6715 3768.5918    0.0000
 2422.19336  -29.9992   -9.6726 3768.0347    0.0000
 2422.29346  -29.9992   -9.6736 3767.4731    0.0000
 2422.39380  -29.9991   -9.6746 3766.9019    0.0000
 2422.49390  -29.9991   -9.6757 3774.8687    0.0000
 2422.59424  -29.9991   -9.6767 3787.4329    0.0000
 2422.69458  -29.9990   -9.6778 3800.0012    0.0000
 2422.79468  -29.9990   -9.6788 3812.5767    0.0000
 2422.89502  -29.9990   -9.6798 3825.1533    0.0000
 2422.99512  -29.9989   -9.6809 3837.7366    0.0000
 2423.09546  -29.9989   -9.6819 3850.3215    0.0000
 2423.19556  -29.9989   -9.6830 3862.9128    0.0000
 2423.29590  -29.9988   -9.6840 3875.5059    0.0000
 2423.39600  -29.9988   -9.6850 3888.1309    0.0000
 2423.49609  -29.9988   -9.6861 3900.7439    0.0000
 2423.59619  -29.9988   -9.6871 3913.3682    0.0000
 2423.69604  -29.9988   -9.6882 3925.9924    0.0000
 2423.79614  -29.9988   -9.6892 3938.6179    0.0000
 2423.89624  -29.9988   -9.6902 3951.2300    0.0000
 2423.99634  -29.9988   -9.6913 3963.8533    0.0000
 2424.09644  -29.9988   -9.6923 3965.4165    0.0000
 2424.19653  -29.9988   -9.6934 3959.3186    0.0000
 2424.29663  -29.9989   -9.6944 3953.2244    0.0000
 2424.39648  -29.9989   -9.6954 3947.1233    0.0000
 2424.49658  -29.9989   -9.6965 3941.0205    0.0000
 2424.59668  -29.9989   -9.6975 3934.9163    0.0000
 2424.69678  -29.9989   -9.6985 3928.8120    0.0000
 2424.79688  -29.9989   -9.6996 3922.7039    0.0000
 2424.89697  -29.9989   -9.7006 3916.5940    0.0000
 2424.99707  -29.9989   -9.7017 3910.4827    0.0000
 2425.09692  -29.9989   -9.7027 3904.3755    0.0000
 2425.19702  -29.9989   -9.7037 3898.2610    0.0000
 2425.29712  -29.9989   -9.7048 3892.1450    0.0000
 2425.39722  -29.9989   -9.7058 3886.0273    0.0000
 2425.49731  -29.9989   -9.7069 3879.9138    0.0000
 2425.59741  -29.9989   -9.7079 3873.7822    0.0000
 2425.69751  -29.9989   -9.7089 3868.5564    0.0000
 2425.79761  -29.9989   -9.7100 3863.8860    0.0000
 2425.89746  -29.9989   -9.7110 3859.2209    0.0000
 2425.99756  -29.9989   -9.7121 3854.5530    0.0000
 2426.09766  -29.9989   -9.7131 3849.8862    0.0000
 2426.19775  -29.9989   -9.7141 3845.2249    0.0000
 2426.29785  -29.9989   -9.7152 3840.5605    0.0000
 2426.39795  -29.9989   -9.7162 3835.8977    0.0000
 2426.49805  -29.9989   -9.7173 3831.2302    0.0000
 2426.59790  -29.9989   -9.7183 3826.5745    0.0000
 2426.69800  -29.9989   -9.7193 3821.9158    0.0000
 2426.79810  -29.9989   -9.7204 3817.2585    0.0000
 2426.89819  -29.9989   -9.7214 3812.6023    0.0000
 2426.99829  -29.9989   -9.7225 3807.9519    0.0000
 2427.09839  -29.9989   -9.7235 3803.2981    0.0000
 2427.19849  -29.9989   -9.7245 3798.6458    0.0000
 2427.29834  -29.9989   -9.7256 3800.4656    0.0000
 2427.39844  -29.9989   -9.7266 3807.5964    0.0000
 2427.49854  -29.9989   -9.7276 3814.7361    0.0000
 2427.59863  -29.9989   -9.7287 3821.8772    0.0000
 2427.69873  -29.9989   -9.7297 3829.0203    0.0000
 2427.79883  -29.9989   -9.7308 3836.1582    0.0000
 2427.89893  -29.9989   -9.7318 3843.3047    0.0000
 2427.99878  -29.9989   -9.7328 3850.4524    0.0000
 2428.09888  -29.9989   -9.7339 3857.6021    0.0000
 2428.19897  -29.9989   -9.7349 3864.7466    0.0000
 2428.29907  -29.9989   -9.7360 3871.9072    0.0000
 2428.39917  -29.9989   -9.7370 3879.0625    0.0000
 2428.49927  -29.9989   -9.7380 3886.2195    0.0000
 2428.59937  -29.9989   -9.7391 3893.3716    0.0000
 2428.69922  -29.9989   -9.7401 3900.5317    0.0000
 2428.79932  -29.9989   -9.7412 3907.6936    0.0000
 2428.89941  -29.9989   -9.7422 3912.9478    0.0000
 2428.99951  -29.9990   -9.7432 3916.1387    0.0000
 2429.09961  -29.9990   -9.7443 3919.3289    0.0000
 2429.19971  -29.9990   -9.7453 3922.5283    0.0000
 2429.29980  -29.9990   -9.7464 3925.7131    0.0000
 2429.39966  -29.9990   -9.7474 3928.8999    0.0000
 2429.49976  -29.9990   -9.7484 3932.0854    0.0000
 2429.59985  -29.9990   -9.7495 3935.2703    0.0000
 2429.69995  -29.9990   -9.7505 3938.4512    0.0000
 2429.80005  -29.9990   -9.7516 3941.6343    0.0000
 2429.90015  -29.9990   -9.7526 3944.8162    0.0000
 2430.00024  -29.9990   -9.7536 3947.9971    0.0000
 2430.10034  -29.9990   -9.7547 3951.1804    0.0000
 2430.20020  -29.9990   -9.7557 3954.3589    0.0000
 2430.30029  -29.9990   -9.7567 3957.5366    0.0000
 2430.40039  -29.9990   -9.7578 3960.7131    0.0000
 2430.50049  -29.9990   -9.7588 3963.8579    0.0000
 2430.60059  -29.9990   -9.7599 3966.9646    0.0000
 2430.70068  -29.9990   -9.7609 3970.0706    0.0000
 2430.80078  -29.9990   -9.7619 3973.1760    0.0000
 2430.90063  -29.9990   -9.7630 3976.2778    0.0000
 2431.00073  -29.9990   -9.7640 3979.3845    0.0000
 2431.10083  -29.9990   -9.7651 3982.4875    0.0000
 2431.20093  -29.9990   -9.7661 3985.5898    0.0000
 2431.30103  -29.9990   -9.7671 3988.6887    0.0000
 2431.40112  -29.9990   -9.7682 3991.7898    0.0000
 2431.50122  -29.9990   -9.7692 3994.8901    0.0000
 2431.60107  -29.9990   -9.7703 3997.9897    0.0000
 2431.70117  -29.9990   -9.7713 4001.0859    0.0000
 2431.80127  -29.9990   -9.7723 4004.1843    0.0000
